t              x         y          r       theta         en
0.109400   0.994033   0.109182   1.000011  0.109399   1.499995
0.109600   0.994011   0.109381   1.000011  0.109599   1.499995
0.109800   0.993989   0.109580   1.000011  0.109799   1.499995
0.110000   0.993967   0.109778   1.000011  0.109999   1.499995
0.110200   0.993945   0.109977   1.000011  0.110199   1.499995
0.110400   0.993923   0.110176   1.000011  0.110399   1.499995
0.110600   0.993901   0.110375   1.000011  0.110599   1.499995
0.110800   0.993879   0.110573   1.000011  0.110799   1.499995
0.111000   0.993857   0.110772   1.000011  0.110999   1.499994
0.111200   0.993835   0.110971   1.000011  0.111199   1.499994
0.111400   0.993813   0.111170   1.000011  0.111399   1.499994
0.111600   0.993790   0.111368   1.000011  0.111599   1.499994
0.111800   0.993768   0.111567   1.000011  0.111799   1.499994
0.112000   0.993746   0.111766   1.000011  0.111999   1.499994
0.112200   0.993723   0.111965   1.000011  0.112199   1.499994
0.112400   0.993701   0.112163   1.000011  0.112399   1.499994
0.112600   0.993679   0.112362   1.000011  0.112599   1.499994
0.112800   0.993656   0.112561   1.000011  0.112799   1.499994
0.113000   0.993634   0.112760   1.000011  0.112999   1.499994
0.113200   0.993611   0.112958   1.000011  0.113199   1.499994
0.113400   0.993588   0.113157   1.000011  0.113399   1.499994
0.113600   0.993566   0.113356   1.000011  0.113599   1.499994
0.113800   0.993543   0.113555   1.000011  0.113799   1.499994
0.114000   0.993520   0.113753   1.000011  0.113999   1.499994
0.114200   0.993498   0.113952   1.000011  0.114199   1.499994
0.114400   0.993475   0.114151   1.000011  0.114399   1.499994
0.114600   0.993452   0.114349   1.000011  0.114599   1.499994
0.114800   0.993429   0.114548   1.000011  0.114799   1.499994
0.115000   0.993406   0.114747   1.000011  0.114999   1.499994
0.115200   0.993383   0.114945   1.000011  0.115199   1.499994
0.115400   0.993360   0.115144   1.000011  0.115399   1.499994
0.115600   0.993337   0.115343   1.000011  0.115599   1.499994
0.115800   0.993314   0.115541   1.000011  0.115799   1.499994
0.116000   0.993291   0.115740   1.000011  0.115999   1.499994
0.116200   0.993268   0.115939   1.000012  0.116199   1.499994
0.116400   0.993245   0.116137   1.000012  0.116399   1.499994
0.116600   0.993222   0.116336   1.000012  0.116599   1.499994
0.116800   0.993198   0.116535   1.000012  0.116799   1.499994
0.117000   0.993175   0.116733   1.000012  0.116999   1.499994
0.117200   0.993152   0.116932   1.000012  0.117199   1.499994
0.117400   0.993128   0.117131   1.000012  0.117399   1.499994
0.117600   0.993105   0.117329   1.000012  0.117599   1.499994
0.117800   0.993081   0.117528   1.000012  0.117799   1.499994
0.118000   0.993058   0.117726   1.000012  0.117999   1.499994
0.118200   0.993034   0.117925   1.000012  0.118199   1.499994
0.118400   0.993011   0.118124   1.000012  0.118399   1.499994
0.118600   0.992987   0.118322   1.000012  0.118599   1.499994
0.118800   0.992963   0.118521   1.000012  0.118799   1.499994
0.119000   0.992940   0.118719   1.000012  0.118999   1.499994
0.119200   0.992916   0.118918   1.000012  0.119199   1.499994
0.119400   0.992892   0.119117   1.000012  0.119399   1.499994
0.119600   0.992868   0.119315   1.000012  0.119599   1.499994
0.119800   0.992845   0.119514   1.000012  0.119799   1.499994
0.120000   0.992821   0.119712   1.000012  0.119999   1.499994
0.120200   0.992797   0.119911   1.000012  0.120199   1.499994
0.120400   0.992773   0.120109   1.000012  0.120399   1.499994
0.120600   0.992749   0.120308   1.000012  0.120599   1.499994
0.120800   0.992725   0.120506   1.000012  0.120799   1.499994
0.121000   0.992700   0.120705   1.000012  0.120999   1.499994
0.121200   0.992676   0.120903   1.000012  0.121199   1.499994
0.121400   0.992652   0.121102   1.000012  0.121399   1.499994
0.121600   0.992628   0.121301   1.000012  0.121599   1.499994
0.121800   0.992604   0.121499   1.000012  0.121799   1.499994
0.122000   0.992579   0.121698   1.000012  0.121999   1.499994
0.122200   0.992555   0.121896   1.000012  0.122199   1.499994
0.122400   0.992531   0.122095   1.000012  0.122399   1.499994
0.122600   0.992506   0.122293   1.000012  0.122599   1.499994
0.122800   0.992482   0.122492   1.000012  0.122798   1.499994
0.123000   0.992457   0.122690   1.000012  0.122998   1.499994
0.123200   0.992433   0.122889   1.000012  0.123198   1.499994
0.123400   0.992408   0.123087   1.000012  0.123398   1.499994
0.123600   0.992384   0.123286   1.000012  0.123598   1.499994
0.123800   0.992359   0.123484   1.000012  0.123798   1.499994
0.124000   0.992334   0.123682   1.000012  0.123998   1.499994
0.124200   0.992309   0.123881   1.000012  0.124198   1.499994
0.124400   0.992285   0.124079   1.000012  0.124398   1.499994
0.124600   0.992260   0.124278   1.000012  0.124598   1.499994
0.124800   0.992235   0.124476   1.000012  0.124798   1.499994
0.125000   0.992210   0.124675   1.000012  0.124998   1.499994
0.125200   0.992185   0.124873   1.000012  0.125198   1.499994
0.125400   0.992160   0.125072   1.000012  0.125398   1.499994
0.125600   0.992135   0.125270   1.000012  0.125598   1.499994
0.125800   0.992110   0.125468   1.000012  0.125798   1.499994
0.126000   0.992085   0.125667   1.000012  0.125998   1.499994
0.126200   0.992060   0.125865   1.000012  0.126198   1.499994
0.126400   0.992035   0.126064   1.000013  0.126398   1.499994
0.126600   0.992010   0.126262   1.000013  0.126598   1.499994
0.126800   0.991984   0.126460   1.000013  0.126798   1.499994
0.127000   0.991959   0.126659   1.000013  0.126998   1.499994
0.127200   0.991934   0.126857   1.000013  0.127198   1.499994
0.127400   0.991908   0.127056   1.000013  0.127398   1.499994
0.127600   0.991883   0.127254   1.000013  0.127598   1.499994
0.127800   0.991857   0.127452   1.000013  0.127798   1.499994
0.128000   0.991832   0.127651   1.000013  0.127998   1.499994
0.128200   0.991806   0.127849   1.000013  0.128198   1.499994
0.128400   0.991781   0.128047   1.000013  0.128398   1.499994
0.128600   0.991755   0.128246   1.000013  0.128598   1.499994
0.128800   0.991730   0.128444   1.000013  0.128798   1.499994
0.129000   0.991704   0.128643   1.000013  0.128998   1.499994
0.129200   0.991678   0.128841   1.000013  0.129198   1.499994
0.129400   0.991652   0.129039   1.000013  0.129398   1.499994
0.129600   0.991627   0.129238   1.000013  0.129598   1.499994
0.129800   0.991601   0.129436   1.000013  0.129798   1.499994
0.130000   0.991575   0.129634   1.000013  0.129998   1.499994
0.130200   0.991549   0.129832   1.000013  0.130198   1.499994
0.130400   0.991523   0.130031   1.000013  0.130398   1.499994
0.130600   0.991497   0.130229   1.000013  0.130598   1.499994
0.130800   0.991471   0.130427   1.000013  0.130798   1.499994
0.131000   0.991445   0.130626   1.000013  0.130998   1.499994
0.131200   0.991419   0.130824   1.000013  0.131198   1.499994
0.131400   0.991393   0.131022   1.000013  0.131398   1.499994
0.131600   0.991366   0.131220   1.000013  0.131598   1.499993
0.131800   0.991340   0.131419   1.000013  0.131798   1.499993
0.132000   0.991314   0.131617   1.000013  0.131998   1.499993
0.132200   0.991287   0.131815   1.000013  0.132198   1.499993
0.132400   0.991261   0.132014   1.000013  0.132398   1.499993
0.132600   0.991235   0.132212   1.000013  0.132598   1.499993
0.132800   0.991208   0.132410   1.000013  0.132798   1.499993
0.133000   0.991182   0.132608   1.000013  0.132998   1.499993
0.133200   0.991155   0.132806   1.000013  0.133198   1.499993
0.133400   0.991129   0.133005   1.000013  0.133398   1.499993
0.133600   0.991102   0.133203   1.000013  0.133598   1.499993
0.133800   0.991075   0.133401   1.000013  0.133798   1.499993
0.134000   0.991049   0.133599   1.000013  0.133998   1.499993
0.134200   0.991022   0.133798   1.000013  0.134198   1.499993
0.134400   0.990995   0.133996   1.000013  0.134398   1.499993
0.134600   0.990969   0.134194   1.000013  0.134598   1.499993
0.134800   0.990942   0.134392   1.000013  0.134798   1.499993
0.135000   0.990915   0.134590   1.000013  0.134998   1.499993
0.135200   0.990888   0.134788   1.000013  0.135198   1.499993
0.135400   0.990861   0.134987   1.000013  0.135398   1.499993
0.135600   0.990834   0.135185   1.000013  0.135598   1.499993
0.135800   0.990807   0.135383   1.000013  0.135798   1.499993
0.136000   0.990780   0.135581   1.000013  0.135998   1.499993
0.136200   0.990753   0.135779   1.000013  0.136198   1.499993
0.136400   0.990726   0.135977   1.000013  0.136398   1.499993
0.136600   0.990698   0.136176   1.000013  0.136598   1.499993
0.136800   0.990671   0.136374   1.000014  0.136798   1.499993
0.137000   0.990644   0.136572   1.000014  0.136998   1.499993
0.137200   0.990617   0.136770   1.000014  0.137198   1.499993
0.137400   0.990589   0.136968   1.000014  0.137398   1.499993
0.137600   0.990562   0.137166   1.000014  0.137598   1.499993
0.137800   0.990534   0.137364   1.000014  0.137798   1.499993
0.138000   0.990507   0.137562   1.000014  0.137998   1.499993
0.138200   0.990479   0.137761   1.000014  0.138198   1.499993
0.138400   0.990452   0.137959   1.000014  0.138398   1.499993
0.138600   0.990424   0.138157   1.000014  0.138598   1.499993
0.138800   0.990397   0.138355   1.000014  0.138798   1.499993
0.139000   0.990369   0.138553   1.000014  0.138998   1.499993
0.139200   0.990341   0.138751   1.000014  0.139198   1.499993
0.139400   0.990313   0.138949   1.000014  0.139398   1.499993
0.139600   0.990286   0.139147   1.000014  0.139598   1.499993
0.139800   0.990258   0.139345   1.000014  0.139798   1.499993
0.140000   0.990230   0.139543   1.000014  0.139998   1.499993
0.140200   0.990202   0.139741   1.000014  0.140198   1.499993
0.140400   0.990174   0.139939   1.000014  0.140398   1.499993
0.140600   0.990146   0.140137   1.000014  0.140598   1.499993
0.140800   0.990118   0.140335   1.000014  0.140798   1.499993
0.141000   0.990090   0.140533   1.000014  0.140998   1.499993
0.141200   0.990062   0.140731   1.000014  0.141198   1.499993
0.141400   0.990034   0.140929   1.000014  0.141398   1.499993
0.141600   0.990006   0.141127   1.000014  0.141598   1.499993
0.141800   0.989977   0.141325   1.000014  0.141798   1.499993
0.142000   0.989949   0.141523   1.000014  0.141998   1.499993
0.142200   0.989921   0.141721   1.000014  0.142198   1.499993
0.142400   0.989892   0.141919   1.000014  0.142398   1.499993
0.142600   0.989864   0.142117   1.000014  0.142598   1.499993
0.142800   0.989836   0.142315   1.000014  0.142798   1.499993
