T = 0.271153
Normalization Constant = 24000.000000

     v        P(v)     Gaussian Fit
0.135600   0.717292    0.740590
0.136800   0.726708    0.740144
0.138000   0.721875    0.739694
0.139200   0.716667    0.739240
0.140400   0.728083    0.738783
0.141600   0.722292    0.738322
0.142800   0.721625    0.737858
0.144000   0.732250    0.737390
0.145200   0.709292    0.736918
0.146400   0.727667    0.736443
0.147600   0.721417    0.735964
0.148800   0.722208    0.735481
0.150000   0.718292    0.734995
0.151200   0.718875    0.734505
0.152400   0.721375    0.734012
0.153600   0.724167    0.733515
0.154800   0.716667    0.733015
0.156000   0.720583    0.732511
0.157200   0.722333    0.732003
0.158400   0.727208    0.731492
0.159600   0.712125    0.730978
0.160800   0.724833    0.730460
0.162000   0.713375    0.729938
0.163200   0.704250    0.729413
0.164400   0.721917    0.728884
0.165600   0.709625    0.728352
0.166800   0.715167    0.727817
0.168000   0.717958    0.727278
0.169200   0.708250    0.726735
0.170400   0.718792    0.726190
0.171600   0.714500    0.725640
0.172800   0.711917    0.725087
0.174000   0.714458    0.724531
0.175200   0.720583    0.723972
0.176400   0.709625    0.723409
0.177600   0.705500    0.722842
0.178800   0.708125    0.722272
0.180000   0.719083    0.721699
0.181200   0.704458    0.721122
0.182400   0.710583    0.720543
0.183600   0.716417    0.719959
0.184800   0.706458    0.719373
0.186000   0.716083    0.718783
0.187200   0.702958    0.718189
0.188400   0.707667    0.717593
0.189600   0.703708    0.716993
0.190800   0.703417    0.716389
0.192000   0.693542    0.715783
0.193200   0.709333    0.715173
0.194400   0.706458    0.714560
0.195600   0.700208    0.713943
0.196800   0.700417    0.713324
0.198000   0.703542    0.712701
0.199200   0.696583    0.712075
0.200400   0.698875    0.711445
0.201600   0.695875    0.710813
0.202800   0.701458    0.710177
0.204000   0.694792    0.709538
0.205200   0.696750    0.708896
0.206400   0.698833    0.708251
0.207600   0.691625    0.707602
0.208800   0.691375    0.706950
0.210000   0.692375    0.706295
0.211200   0.687125    0.705638
0.212400   0.695958    0.704976
0.213600   0.691958    0.704312
0.214800   0.693333    0.703645
0.216000   0.691792    0.702974
0.217200   0.690958    0.702301
0.218400   0.681625    0.701624
0.219600   0.696833    0.700945
0.220800   0.684667    0.700262
0.222000   0.686875    0.699576
0.223200   0.685875    0.698887
0.224400   0.691458    0.698195
0.225600   0.684333    0.697500
0.226800   0.686083    0.696803
0.228000   0.685333    0.696102
0.229200   0.682292    0.695398
0.230400   0.683083    0.694691
0.231600   0.680667    0.693981
0.232800   0.694042    0.693268
0.234000   0.690083    0.692553
0.235200   0.682708    0.691834
0.236400   0.675208    0.691112
0.237600   0.671917    0.690388
0.238800   0.679250    0.689661
0.240000   0.681292    0.688930
0.241200   0.681667    0.688197
0.242400   0.681542    0.687461
0.243600   0.672917    0.686722
0.244800   0.671167    0.685980
0.246000   0.683375    0.685236
0.247200   0.671917    0.684488
0.248400   0.676583    0.683738
0.249600   0.675042    0.682985
0.250800   0.658833    0.682229
0.252000   0.665000    0.681471
0.253200   0.665792    0.680709
0.254400   0.669667    0.679945
0.255600   0.667667    0.679178
0.256800   0.663583    0.678409
0.258000   0.672875    0.677636
0.259200   0.666958    0.676861
0.260400   0.663875    0.676083
0.261600   0.661042    0.675303
0.262800   0.663458    0.674520
0.264000   0.664750    0.673734
0.265200   0.665333    0.672945
0.266400   0.656167    0.672154
0.267600   0.659125    0.671361
0.268800   0.662792    0.670564
0.270000   0.669458    0.669765
0.271200   0.662792    0.668964
0.272400   0.667750    0.668159
0.273600   0.662625    0.667353
0.274800   0.665458    0.666543
0.276000   0.664417    0.665731
0.277200   0.661750    0.664917
0.278400   0.661917    0.664100
0.279600   0.650917    0.663280
0.280800   0.647417    0.662459
0.282000   0.643292    0.661634
0.283200   0.658917    0.660807
0.284400   0.657292    0.659978
0.285600   0.650167    0.659146
0.286800   0.647958    0.658311
0.288000   0.655417    0.657475
0.289200   0.660083    0.656635
0.290400   0.647750    0.655794
0.291600   0.648500    0.654950
0.292800   0.643917    0.654103
0.294000   0.639000    0.653255
0.295200   0.660458    0.652404
0.296400   0.643708    0.651550
0.297600   0.645292    0.650694
0.298800   0.645708    0.649836
0.300000   0.637750    0.648976
0.301200   0.652542    0.648113
0.302400   0.633917    0.647248
0.303600   0.632708    0.646380
0.304800   0.633625    0.645511
0.306000   0.641125    0.644639
0.307200   0.644417    0.643765
0.308400   0.639583    0.642888
0.309600   0.635792    0.642010
0.310800   0.640000    0.641129
0.312000   0.637917    0.640246
0.313200   0.633708    0.639361
0.314400   0.634458    0.638474
0.315600   0.626792    0.637584
0.316800   0.634167    0.636693
0.318000   0.634625    0.635799
0.319200   0.621250    0.634903
0.320400   0.629583    0.634005
0.321600   0.627917    0.633105
0.322800   0.622667    0.632203
0.324000   0.634917    0.631299
0.325200   0.625417    0.630393
0.326400   0.620333    0.629485
0.327600   0.616667    0.628574
0.328800   0.623958    0.627662
0.330000   0.615875    0.626748
0.331200   0.619375    0.625831
0.332400   0.620917    0.624913
0.333600   0.617750    0.623993
0.334800   0.618208    0.623070
0.336000   0.624458    0.622146
0.337200   0.613583    0.621220
0.338400   0.611083    0.620292
0.339600   0.615167    0.619362
0.340800   0.611792    0.618431
0.342000   0.607333    0.617497
0.343200   0.613083    0.616561
0.344400   0.616250    0.615624
0.345600   0.607875    0.614685
0.346800   0.615958    0.613744
0.348000   0.605083    0.612801
0.349200   0.613750    0.611856
0.350400   0.603125    0.610910
0.351600   0.607500    0.609961
0.352800   0.609792    0.609011
0.354000   0.609792    0.608060
0.355200   0.604833    0.607106
0.356400   0.594500    0.606151
0.357600   0.605417    0.605194
0.358800   0.591292    0.604236
0.360000   0.595833    0.603275
0.361200   0.594667    0.602313
0.362400   0.595958    0.601350
0.363600   0.590167    0.600384
0.364800   0.600708    0.599417
0.366000   0.594583    0.598449
0.367200   0.596833    0.597479
0.368400   0.598333    0.596507
0.369600   0.601875    0.595534
0.370800   0.596542    0.594559
0.372000   0.585167    0.593582
0.373200   0.591708    0.592604
0.374400   0.588958    0.591625
0.375600   0.589125    0.590644
0.376800   0.595125    0.589661
0.378000   0.586542    0.588677
0.379200   0.581750    0.587692
0.380400   0.581792    0.586705
0.381600   0.582375    0.585716
0.382800   0.585208    0.584726
0.384000   0.584375    0.583735
0.385200   0.579000    0.582742
0.386400   0.574708    0.581748
0.387600   0.579500    0.580753
0.388800   0.577958    0.579756
0.390000   0.571833    0.578758
0.391200   0.573958    0.577758
0.392400   0.586208    0.576757
0.393600   0.576083    0.575755
0.394800   0.575042    0.574751
0.396000   0.568708    0.573747
0.397200   0.578583    0.572740
0.398400   0.567750    0.571733
0.399600   0.570833    0.570724
0.400800   0.563708    0.569714
0.402000   0.573208    0.568703
0.403200   0.565958    0.567691
0.404400   0.563833    0.566677
0.405600   0.566208    0.565663
0.406800   0.567167    0.564647
0.408000   0.562792    0.563629
0.409200   0.557625    0.562611
0.410400   0.559208    0.561592
0.411600   0.568375    0.560571
0.412800   0.555083    0.559550
0.414000   0.562958    0.558527
0.415200   0.557667    0.557503
0.416400   0.555208    0.556478
0.417600   0.566458    0.555452
0.418800   0.551500    0.554425
0.420000   0.550583    0.553397
0.421200   0.557208    0.552368
0.422400   0.551000    0.551338
0.423600   0.541667    0.550306
0.424800   0.549125    0.549274
0.426000   0.548042    0.548241
0.427200   0.549083    0.547207
0.428400   0.545750    0.546172
0.429600   0.546750    0.545136
0.430800   0.536208    0.544099
0.432000   0.538167    0.543061
0.433200   0.535583    0.542023
0.434400   0.534083    0.540983
0.435600   0.542917    0.539943
0.436800   0.547125    0.538901
0.438000   0.542792    0.537859
0.439200   0.544958    0.536816
0.440400   0.541000    0.535772
0.441600   0.532708    0.534728
0.442800   0.537792    0.533682
0.444000   0.532250    0.532636
0.445200   0.538833    0.531589
0.446400   0.532083    0.530541
0.447600   0.539417    0.529493
0.448800   0.528250    0.528444
0.450000   0.530625    0.527394
0.451200   0.520667    0.526343
0.452400   0.535750    0.525292
0.453600   0.523208    0.524240
0.454800   0.524167    0.523187
0.456000   0.519083    0.522134
0.457200   0.528292    0.521080
0.458400   0.524458    0.520025
0.459600   0.520167    0.518970
0.460800   0.519750    0.517914
0.462000   0.517000    0.516857
0.463200   0.524625    0.515800
0.464400   0.522125    0.514743
0.465600   0.525542    0.513684
0.466800   0.521292    0.512626
0.468000   0.513250    0.511566
0.469200   0.515833    0.510507
0.470400   0.506792    0.509446
0.471600   0.518458    0.508386
0.472800   0.510333    0.507324
0.474000   0.512833    0.506263
0.475200   0.506000    0.505200
0.476400   0.515667    0.504138
0.477600   0.500792    0.503075
0.478800   0.506125    0.502011
0.480000   0.504458    0.500947
0.481200   0.506667    0.499883
0.482400   0.512875    0.498818
0.483600   0.499708    0.497753
0.484800   0.499333    0.496687
0.486000   0.501458    0.495622
0.487200   0.495667    0.494555
0.488400   0.492250    0.493489
0.489600   0.498167    0.492422
0.490800   0.501500    0.491355
0.492000   0.492625    0.490288
0.493200   0.500292    0.489220
0.494400   0.491833    0.488152
0.495600   0.488167    0.487084
0.496800   0.486292    0.486015
0.498000   0.488375    0.484947
0.499200   0.489583    0.483878
0.500400   0.490500    0.482809
0.501600   0.481125    0.481739
0.502800   0.485833    0.480670
0.504000   0.477000    0.479600
0.505200   0.485875    0.478530
0.506400   0.487875    0.477461
0.507600   0.478750    0.476390
0.508800   0.477333    0.475320
0.510000   0.489500    0.474250
0.511200   0.477333    0.473179
0.512400   0.478167    0.472109
0.513600   0.482333    0.471038
0.514800   0.483250    0.469968
0.516000   0.482417    0.468897
0.517200   0.467958    0.467826
0.518400   0.471083    0.466755
0.519600   0.466375    0.465684
0.520800   0.469625    0.464614
0.522000   0.466250    0.463543
0.523200   0.466708    0.462472
0.524400   0.468500    0.461401
0.525600   0.458458    0.460330
0.526800   0.468042    0.459259
0.528000   0.464458    0.458189
0.529200   0.463333    0.457118
0.530400   0.456208    0.456048
0.531600   0.461167    0.454977
0.532800   0.458292    0.453907
0.534000   0.459833    0.452837
0.535200   0.458167    0.451767
0.536400   0.451708    0.450697
0.537600   0.453625    0.449627
0.538800   0.455708    0.448557
0.540000   0.458000    0.447488
0.541200   0.452458    0.446418
0.542400   0.455667    0.445349
0.543600   0.453958    0.444280
0.544800   0.452792    0.443212
0.546000   0.447958    0.442143
0.547200   0.434792    0.441075
0.548400   0.448042    0.440007
0.549600   0.439417    0.438939
0.550800   0.443917    0.437872
0.552000   0.443917    0.436804
0.553200   0.449792    0.435737
0.554400   0.437958    0.434671
0.555600   0.444125    0.433604
0.556800   0.442542    0.432538
0.558000   0.441792    0.431473
0.559200   0.438417    0.430407
0.560400   0.436583    0.429343
0.561600   0.440125    0.428278
0.562800   0.431042    0.427214
0.564000   0.432375    0.426150
0.565200   0.435083    0.425086
0.566400   0.434958    0.424023
0.567600   0.430250    0.422961
0.568800   0.428958    0.421898
0.570000   0.429792    0.420837
0.571200   0.433667    0.419775
0.572400   0.428708    0.418714
0.573600   0.423792    0.417654
0.574800   0.429458    0.416594
0.576000   0.428625    0.415534
0.577200   0.418125    0.414475
0.578400   0.418625    0.413417
0.579600   0.427375    0.412359
0.580800   0.422833    0.411301
0.582000   0.416958    0.410244
0.583200   0.413500    0.409188
0.584400   0.420083    0.408132
0.585600   0.413500    0.407077
0.586800   0.413000    0.406022
0.588000   0.407292    0.404968
0.589200   0.413208    0.403915
0.590400   0.407917    0.402862
0.591600   0.405583    0.401809
0.592800   0.415542    0.400758
0.594000   0.411500    0.399707
0.595200   0.401833    0.398656
0.596400   0.409292    0.397607
0.597600   0.401583    0.396557
0.598800   0.398000    0.395509
0.600000   0.411917    0.394461
0.601200   0.406208    0.393414
0.602400   0.401958    0.392368
0.603600   0.397250    0.391322
0.604800   0.397542    0.390277
0.606000   0.399000    0.389233
0.607200   0.396000    0.388189
0.608400   0.396625    0.387147
0.609600   0.398583    0.386105
0.610800   0.397208    0.385063
0.612000   0.399083    0.384023
0.613200   0.388208    0.382983
0.614400   0.385958    0.381944
0.615600   0.398750    0.380906
0.616800   0.388875    0.379869
0.618000   0.381292    0.378832
0.619200   0.382333    0.377797
0.620400   0.393333    0.376762
0.621600   0.387000    0.375728
0.622800   0.371833    0.374694
0.624000   0.383667    0.373662
0.625200   0.386625    0.372631
0.626400   0.383500    0.371600
0.627600   0.381500    0.370570
0.628800   0.377167    0.369542
0.630000   0.382042    0.368514
0.631200   0.371250    0.367487
0.632400   0.371208    0.366461
0.633600   0.379458    0.365435
0.634800   0.370708    0.364411
0.636000   0.376042    0.363388
0.637200   0.379042    0.362366
0.638400   0.367833    0.361344
0.639600   0.369042    0.360324
0.640800   0.366042    0.359304
0.642000   0.371708    0.358286
0.643200   0.370417    0.357269
0.644400   0.359875    0.356252
0.645600   0.365875    0.355237
0.646800   0.370292    0.354222
0.648000   0.360167    0.353209
0.649200   0.362292    0.352196
0.650400   0.359792    0.351185
0.651600   0.359750    0.350175
0.652800   0.355375    0.349165
0.654000   0.364958    0.348157
0.655200   0.354958    0.347150
0.656400   0.355458    0.346144
0.657600   0.357875    0.345139
0.658800   0.349125    0.344135
0.660000   0.358667    0.343132
0.661200   0.357542    0.342131
0.662400   0.352000    0.341130
0.663600   0.343625    0.340131
0.664800   0.354500    0.339132
0.666000   0.347500    0.338135
0.667200   0.345917    0.337139
0.668400   0.351375    0.336144
0.669600   0.349083    0.335150
0.670800   0.351583    0.334158
0.672000   0.347667    0.333166
0.673200   0.345250    0.332176
0.674400   0.340542    0.331187
0.675600   0.346708    0.330199
0.676800   0.343292    0.329213
0.678000   0.338667    0.328227
0.679200   0.334083    0.327243
0.680400   0.339625    0.326260
0.681600   0.336208    0.325278
0.682800   0.338958    0.324297
0.684000   0.329583    0.323318
0.685200   0.329000    0.322340
0.686400   0.330208    0.321363
0.687600   0.324667    0.320388
0.688800   0.335167    0.319413
0.690000   0.327833    0.318440
0.691200   0.330708    0.317468
0.692400   0.327917    0.316498
0.693600   0.324125    0.315529
0.694800   0.320500    0.314561
0.696000   0.321708    0.313594
0.697200   0.329125    0.312629
0.698400   0.325208    0.311665
0.699600   0.321292    0.310703
0.700800   0.316375    0.309741
0.702000   0.322000    0.308781
0.703200   0.314125    0.307823
0.704400   0.315458    0.306865
0.705600   0.311542    0.305909
0.706800   0.311917    0.304955
0.708000   0.310583    0.304002
0.709200   0.313542    0.303050
0.710400   0.313958    0.302099
0.711600   0.310333    0.301150
0.712800   0.309000    0.300203
0.714000   0.315458    0.299256
0.715200   0.311708    0.298311
0.716400   0.308250    0.297368
0.717600   0.303833    0.296426
0.718800   0.301500    0.295485
0.720000   0.302000    0.294546
0.721200   0.301250    0.293608
0.722400   0.306250    0.292672
0.723600   0.302917    0.291737
0.724800   0.302083    0.290803
0.726000   0.299792    0.289871
0.727200   0.300417    0.288940
0.728400   0.297250    0.288011
0.729600   0.300917    0.287084
0.730800   0.300417    0.286157
0.732000   0.294625    0.285233
0.733200   0.295792    0.284309
0.734400   0.294250    0.283388
0.735600   0.289625    0.282467
0.736800   0.289167    0.281548
0.738000   0.289833    0.280631
0.739200   0.295417    0.279715
0.740400   0.289500    0.278801
0.741600   0.288292    0.277888
0.742800   0.288458    0.276977
0.744000   0.282958    0.276067
0.745200   0.279750    0.275159
0.746400   0.288208    0.274252
0.747600   0.282833    0.273347
0.748800   0.285958    0.272444
0.750000   0.283500    0.271542
0.751200   0.283500    0.270641
0.752400   0.287500    0.269742
0.753600   0.280000    0.268845
0.754800   0.281208    0.267949
0.756000   0.279250    0.267055
0.757200   0.269708    0.266162
0.758400   0.277125    0.265271
0.759600   0.277250    0.264381
0.760800   0.270542    0.263493
0.762000   0.272833    0.262607
0.763200   0.273958    0.261722
0.764400   0.272417    0.260839
0.765600   0.271625    0.259957
0.766800   0.274167    0.259077
0.768000   0.273292    0.258199
0.769200   0.267000    0.257322
0.770400   0.267208    0.256447
0.771600   0.270417    0.255573
0.772800   0.270458    0.254702
0.774000   0.263083    0.253831
0.775200   0.261667    0.252963
0.776400   0.255125    0.252096
0.777600   0.257833    0.251230
0.778800   0.261625    0.250366
0.780000   0.264417    0.249504
0.781200   0.261667    0.248644
0.782400   0.258167    0.247785
0.783600   0.254833    0.246928
0.784800   0.257708    0.246073
0.786000   0.253250    0.245219
0.787200   0.254083    0.244367
0.788400   0.258708    0.243516
0.789600   0.253458    0.242667
0.790800   0.250792    0.241820
0.792000   0.252375    0.240975
0.793200   0.247375    0.240131
0.794400   0.251375    0.239289
0.795600   0.240167    0.238448
0.796800   0.250708    0.237610
0.798000   0.250833    0.236773
0.799200   0.243708    0.235937
0.800400   0.240792    0.235104
0.801600   0.246042    0.234272
0.802800   0.249083    0.233441
0.804000   0.245333    0.232613
0.805200   0.235833    0.231786
0.806400   0.243583    0.230961
0.807600   0.241250    0.230138
0.808800   0.245375    0.229316
0.810000   0.245625    0.228496
0.811200   0.233083    0.227678
0.812400   0.239042    0.226861
0.813600   0.232375    0.226046
0.814800   0.229417    0.225233
0.816000   0.233042    0.224422
0.817200   0.238125    0.223613
0.818400   0.234167    0.222805
0.819600   0.233875    0.221999
0.820800   0.227625    0.221194
0.822000   0.231625    0.220392
0.823200   0.228917    0.219591
0.824400   0.222333    0.218792
0.825600   0.225875    0.217994
0.826800   0.226583    0.217199
0.828000   0.225417    0.216405
0.829200   0.222292    0.215613
0.830400   0.225333    0.214822
0.831600   0.222000    0.214034
0.832800   0.225208    0.213247
0.834000   0.226542    0.212462
0.835200   0.219375    0.211679
0.836400   0.212417    0.210897
0.837600   0.215958    0.210117
0.838800   0.213417    0.209339
0.840000   0.216167    0.208563
0.841200   0.215083    0.207789
0.842400   0.219333    0.207016
0.843600   0.221083    0.206245
0.844800   0.215250    0.205476
0.846000   0.214583    0.204709
0.847200   0.214500    0.203943
0.848400   0.210792    0.203179
0.849600   0.204250    0.202417
0.850800   0.208417    0.201657
0.852000   0.210167    0.200899
0.853200   0.208000    0.200142
0.854400   0.210375    0.199387
0.855600   0.209708    0.198634
0.856800   0.207625    0.197883
0.858000   0.208667    0.197134
0.859200   0.206208    0.196386
0.860400   0.203125    0.195640
0.861600   0.204083    0.194896
0.862800   0.197208    0.194154
0.864000   0.198708    0.193413
0.865200   0.202667    0.192675
0.866400   0.203417    0.191938
0.867600   0.199542    0.191203
0.868800   0.204333    0.190470
0.870000   0.198000    0.189738
0.871200   0.201375    0.189009
0.872400   0.189542    0.188281
0.873600   0.196458    0.187555
0.874800   0.196458    0.186831
0.876000   0.192417    0.186108
0.877200   0.195375    0.185388
0.878400   0.192083    0.184669
0.879600   0.195625    0.183952
0.880800   0.191667    0.183237
0.882000   0.190417    0.182523
0.883200   0.189000    0.181812
0.884400   0.191042    0.181102
0.885600   0.189375    0.180394
0.886800   0.187333    0.179688
0.888000   0.185458    0.178984
0.889200   0.187083    0.178281
0.890400   0.187125    0.177581
0.891600   0.180250    0.176882
0.892800   0.186000    0.176185
0.894000   0.187042    0.175489
0.895200   0.190167    0.174796
0.896400   0.185000    0.174104
0.897600   0.185542    0.173415
0.898800   0.179875    0.172727
0.900000   0.183917    0.172041
0.901200   0.176458    0.171356
0.902400   0.175167    0.170674
0.903600   0.180542    0.169993
0.904800   0.177667    0.169314
0.906000   0.179875    0.168637
0.907200   0.181542    0.167962
0.908400   0.172083    0.167288
0.909600   0.170333    0.166617
0.910800   0.171542    0.165947
0.912000   0.174458    0.165279
0.913200   0.168500    0.164613
0.914400   0.173958    0.163948
0.915600   0.172292    0.163286
0.916800   0.174833    0.162625
0.918000   0.168125    0.161966
0.919200   0.167042    0.161309
0.920400   0.170042    0.160654
0.921600   0.163375    0.160000
0.922800   0.163083    0.159349
0.924000   0.162958    0.158699
0.925200   0.164208    0.158051
0.926400   0.164292    0.157405
0.927600   0.162958    0.156760
0.928800   0.169417    0.156118
0.930000   0.159167    0.155477
0.931200   0.161667    0.154838
0.932400   0.162375    0.154201
0.933600   0.158000    0.153565
0.934800   0.163333    0.152932
0.936000   0.158375    0.152300
0.937200   0.158333    0.151670
0.938400   0.159625    0.151042
0.939600   0.157292    0.150415
0.940800   0.152958    0.149791
0.942000   0.155917    0.149168
0.943200   0.151708    0.148547
0.944400   0.158500    0.147928
0.945600   0.156708    0.147310
0.946800   0.149917    0.146695
0.948000   0.150375    0.146081
0.949200   0.154000    0.145469
0.950400   0.148250    0.144859
0.951600   0.152458    0.144251
0.952800   0.148917    0.143644
0.954000   0.149750    0.143039
0.955200   0.150917    0.142436
0.956400   0.147083    0.141835
0.957600   0.146958    0.141235
0.958800   0.144750    0.140638
0.960000   0.145417    0.140042
0.961200   0.140208    0.139448
0.962400   0.143083    0.138856
0.963600   0.144792    0.138265
0.964800   0.140417    0.137676
0.966000   0.143250    0.137089
0.967200   0.141417    0.136504
0.968400   0.140167    0.135921
0.969600   0.140792    0.135339
0.970800   0.140000    0.134759
0.972000   0.141500    0.134181
0.973200   0.140208    0.133605
0.974400   0.135667    0.133030
0.975600   0.136958    0.132458
0.976800   0.135667    0.131887
0.978000   0.137417    0.131317
0.979200   0.134542    0.130750
0.980400   0.133167    0.130184
0.981600   0.136583    0.129620
0.982800   0.135292    0.129058
0.984000   0.134750    0.128498
0.985200   0.134667    0.127939
0.986400   0.134250    0.127382
0.987600   0.129208    0.126827
0.988800   0.132708    0.126273
0.990000   0.132417    0.125722
0.991200   0.128167    0.125172
0.992400   0.129750    0.124623
0.993600   0.132083    0.124077
0.994800   0.127250    0.123532
0.996000   0.130458    0.122989
0.997200   0.128417    0.122448
0.998400   0.128375    0.121908
0.999600   0.127542    0.121371
1.000800   0.126458    0.120835
1.002000   0.124208    0.120300
1.003200   0.125042    0.119768
1.004400   0.118750    0.119237
1.005600   0.124167    0.118708
1.006800   0.122708    0.118180
1.008000   0.122375    0.117655
1.009200   0.121583    0.117131
1.010400   0.120000    0.116608
1.011600   0.119750    0.116088
1.012800   0.118542    0.115569
1.014000   0.116167    0.115052
1.015200   0.121125    0.114536
1.016400   0.115000    0.114023
1.017600   0.116500    0.113510
1.018800   0.118708    0.113000
1.020000   0.121500    0.112491
1.021200   0.118958    0.111985
1.022400   0.115125    0.111479
1.023600   0.114125    0.110976
1.024800   0.115417    0.110474
1.026000   0.115875    0.109974
1.027200   0.112292    0.109475
1.028400   0.111375    0.108978
1.029600   0.114167    0.108483
1.030800   0.112458    0.107990
1.032000   0.107708    0.107498
1.033200   0.111792    0.107008
1.034400   0.105083    0.106519
1.035600   0.109208    0.106033
1.036800   0.111083    0.105547
1.038000   0.103833    0.105064
1.039200   0.109167    0.104582
1.040400   0.108125    0.104102
1.041600   0.106167    0.103624
1.042800   0.108875    0.103147
1.044000   0.108083    0.102671
1.045200   0.108792    0.102198
1.046400   0.106500    0.101726
1.047600   0.103417    0.101256
1.048800   0.102625    0.100787
1.050000   0.102167    0.100320
1.051200   0.106875    0.099855
1.052400   0.106333    0.099391
1.053600   0.106208    0.098929
1.054800   0.098667    0.098469
1.056000   0.104125    0.098010
1.057200   0.102292    0.097552
1.058400   0.098917    0.097097
1.059600   0.098542    0.096643
1.060800   0.099083    0.096190
1.062000   0.101083    0.095740
1.063200   0.100417    0.095290
1.064400   0.099833    0.094843
1.065600   0.102708    0.094397
1.066800   0.100250    0.093953
1.068000   0.099792    0.093510
1.069200   0.097042    0.093069
1.070400   0.094958    0.092629
1.071600   0.100500    0.092191
1.072800   0.093500    0.091755
1.074000   0.092875    0.091320
1.075200   0.090917    0.090887
1.076400   0.094500    0.090455
1.077600   0.091000    0.090025
1.078800   0.091958    0.089596
1.080000   0.090750    0.089169
1.081200   0.091708    0.088744
1.082400   0.088833    0.088320
1.083600   0.090250    0.087898
1.084800   0.090667    0.087477
1.086000   0.089000    0.087058
1.087200   0.090083    0.086640
1.088400   0.090583    0.086224
1.089600   0.087583    0.085809
1.090800   0.088500    0.085396
1.092000   0.086292    0.084985
1.093200   0.088042    0.084575
1.094400   0.085792    0.084167
1.095600   0.088292    0.083760
1.096800   0.083792    0.083354
1.098000   0.083875    0.082951
1.099200   0.082750    0.082548
1.100400   0.083375    0.082147
1.101600   0.081250    0.081748
1.102800   0.082917    0.081350
1.104000   0.084083    0.080954
1.105200   0.083083    0.080559
1.106400   0.081833    0.080166
1.107600   0.081042    0.079774
1.108800   0.082208    0.079384
1.110000   0.079625    0.078995
1.111200   0.083042    0.078608
1.112400   0.082667    0.078222
1.113600   0.081917    0.077838
1.114800   0.078250    0.077455
1.116000   0.077667    0.077073
1.117200   0.081500    0.076694
1.118400   0.078583    0.076315
1.119600   0.079375    0.075938
1.120800   0.076375    0.075563
1.122000   0.077125    0.075188
1.123200   0.076333    0.074816
1.124400   0.075917    0.074445
1.125600   0.076458    0.074075
1.126800   0.078083    0.073707
1.128000   0.080208    0.073340
1.129200   0.075000    0.072974
1.130400   0.071833    0.072610
1.131600   0.073708    0.072248
1.132800   0.074042    0.071887
1.134000   0.071500    0.071527
1.135200   0.072208    0.071169
1.136400   0.072000    0.070812
1.137600   0.072208    0.070457
1.138800   0.071625    0.070103
1.140000   0.071875    0.069750
1.141200   0.068875    0.069399
1.142400   0.073417    0.069049
1.143600   0.067625    0.068701
1.144800   0.068375    0.068354
1.146000   0.069667    0.068008
1.147200   0.068958    0.067664
1.148400   0.068083    0.067321
1.149600   0.069375    0.066980
1.150800   0.063750    0.066639
1.152000   0.066083    0.066301
1.153200   0.064708    0.065963
1.154400   0.066667    0.065627
1.155600   0.067042    0.065293
1.156800   0.065667    0.064960
1.158000   0.065417    0.064628
1.159200   0.061667    0.064297
1.160400   0.064917    0.063968
1.161600   0.066708    0.063640
1.162800   0.065542    0.063314
1.164000   0.062875    0.062989
1.165200   0.063292    0.062665
1.166400   0.059042    0.062342
1.167600   0.062417    0.062021
1.168800   0.064000    0.061701
1.170000   0.062583    0.061383
1.171200   0.063208    0.061066
1.172400   0.059917    0.060750
1.173600   0.058583    0.060435
1.174800   0.060583    0.060122
1.176000   0.061583    0.059810
1.177200   0.061792    0.059499
1.178400   0.061000    0.059190
1.179600   0.059375    0.058882
1.180800   0.057375    0.058575
1.182000   0.059417    0.058270
1.183200   0.058708    0.057966
1.184400   0.061292    0.057663
1.185600   0.058750    0.057361
1.186800   0.056708    0.057061
1.188000   0.058292    0.056762
1.189200   0.056708    0.056464
1.190400   0.057708    0.056168
1.191600   0.055375    0.055872
1.192800   0.057625    0.055578
1.194000   0.054833    0.055285
1.195200   0.054500    0.054994
1.196400   0.053625    0.054704
1.197600   0.052250    0.054415
1.198800   0.055250    0.054127
1.200000   0.057208    0.053840
1.201200   0.054042    0.053555
1.202400   0.053458    0.053271
1.203600   0.054583    0.052988
1.204800   0.050792    0.052706
1.206000   0.050875    0.052426
1.207200   0.051667    0.052147
1.208400   0.050958    0.051869
1.209600   0.050667    0.051592
1.210800   0.050333    0.051317
1.212000   0.050792    0.051042
1.213200   0.049625    0.050769
1.214400   0.047542    0.050497
1.215600   0.049167    0.050226
1.216800   0.046417    0.049957
1.218000   0.049500    0.049688
1.219200   0.048417    0.049421
1.220400   0.047625    0.049155
1.221600   0.049833    0.048890
1.222800   0.046167    0.048626
1.224000   0.050042    0.048364
1.225200   0.046375    0.048102
1.226400   0.047417    0.047842
1.227600   0.047250    0.047583
1.228800   0.047917    0.047325
1.230000   0.046583    0.047068
1.231200   0.045792    0.046813
1.232400   0.043542    0.046558
1.233600   0.046333    0.046305
1.234800   0.049500    0.046052
1.236000   0.048458    0.045801
1.237200   0.043917    0.045551
1.238400   0.046250    0.045303
1.239600   0.046208    0.045055
1.240800   0.044625    0.044808
1.242000   0.045083    0.044563
1.243200   0.043333    0.044318
1.244400   0.042292    0.044075
1.245600   0.042458    0.043833
1.246800   0.041542    0.043592
1.248000   0.042375    0.043352
1.249200   0.044792    0.043113
1.250400   0.040500    0.042875
